679966.1181	4932501.92	0
680288.3952	4932247.172	0
680396.073	4931625.006	0
680566.2737	4932057.379	0
680665.1245	4932311.749	0
680844.5192	4931853.273	0
680902.0382	4929975.534	0
680932.1773	4932092.149	0
680934.0512	4930336.835	0
681107.5359	4931746.472	0
681151.7489	4930601.506	0
681156.3632	4930063.291	0
681355.4714	4930427.807	0
681431.9954	4931669.188	0
681522.1337	4929519.968	0
681539.4354	4931059.451	0
681596.6618	4929205.217	0
681835.4048	4931152.61	0
681875.6654	4929583.634	0
681975.619	4929894.673	0
682194.4568	4929041.923	0
682266.711	4930164.165	0
682285.0974	4929638.598	0
682367.1271	4930555.914	0
682416.3744	4932225.942	0
682505.0008	4929418.318	0
682520.3693	4931009.507	0
682662.1706	4929138.015	0
682688.2701	4928851.382	0
682690.7456	4930024.8	0
682820.9272	4930756.574	0
682904.6821	4930268.699	0
682986.9048	4931010.217	0
683089.8123	4930545.631	0
683257.076	4929060.648	0
683478.1846	4930192.666	0
683510.6704	4930454.167	0
683620.5327	4928983.268	0
683776.9749	4930065.14	0
683811.6793	4930381.528	0
683965.5133	4929186.714	0
684045.4288	4928963.742	0
684060.2231	4929551.903	0
684073.8375	4933690.147	0
684096.5455	4928401.601	0
684113.4981	4932313.91	0
684135.0491	4932922.119	0
684225.8345	4930145.481	0
684237.7115	4932647.09	0
684332.8764	4928960.689	0
684367.7042	4929816.075	0
684406.7167	4929430.786	0
684597.7459	4929082.01	0
684601.6311	4930108.846	0
684713.875	4929579.129	0
684891.9352	4929333.802	0
684905.0971	4932284.248	0
684961.6975	4930328.248	0
684964.7439	4931933.752	0
685013.1366	4928946.05	0
685075.5576	4931414.185	0
685078.6039	4929567.22	0
685216.5787	4929851.999	0
685239.8875	4932708.588	0
685272.1518	4932094.444	0
685311.9988	4930535.024	0
685433.3745	4930177.645	0
685436.4495	4929059.165	0
685442.0402	4929579.815	0
685594.245	4928589.904	0
685661.1647	4929921.612	0
685667.3084	4929197.724	0
685785.2253	4927833.428	0
685850.7517	4930342.65	0
685851.5992	4931900.938	0
685872.1112	4929599.581	0
685974.4526	4929140.587	0
686014.8488	4932187.552	0
686031.0301	4930025.714	0
686065.1649	4930534.743	0
686093.4836	4928650.848	0
686181.8089	4931431.484	0
686221.7276	4931824.53	0
686243.8221	4931058.209	0
686258.4216	4930267.083	0
686336.5949	4929850.219	0
686453.0091	4931594.12	0
686477.3331	4928680.189	0
686501.8388	4932800.683	0
686548.5465	4931168.806	0
686598.648	4929545.448	0
686600.5336	4933705.639	0
686613.9419	4927596.624	0
686621.0543	4931853.077	0
686680.764	4928998.154	0
686699.4434	4929954.182	0
686746.4294	4931481.998	0
686818.2732	4930207.512	0
686832.8377	4933535.987	0
686837.0725	4927896.226	0
686839.3669	4930550.03	0
686842.4828	4932309.382	0
686847.6386	4928607.291	0
686880.4144	4931126.715	0
686930.7222	4935616.458	0
686950.5588	4931716.611	0
686953.8483	4934117.417	0
686958.572	4929420.325	0
687016.2642	4932092.763	0
687090.541	4928912.572	0
687110.3197	4935243.123	0
687123.0846	4934824.546	0
687236.9306	4929312.544	0
687256.947	4930955.369	0
687266.7608	4934510.259	0
687311.736	4932197.868	0
687320.7863	4935574.051	0
687356.6706	4928772.571	0
687368.2124	4935013.402	0
687394.3571	4930118.214	0
687421.8263	4927731.6	0
687498.6155	4935402.733	0
687539.4406	4929815.635	0
687550.7682	4928122.502	0
687590.1724	4930526.899	0
687600.3944	4930896.353	0
687667.2731	4928411.917	0
687704.1328	4924435.486	0
687712.7769	4927751.582	0
687757.3211	4933280.904	0
687795.1679	4928854.212	0
687823.7023	4929523.867	0
687889.4648	4930343.767	0
687902.4166	4929834.46	0
688042.0533	4930553.406	0
688069.893	4927570.224	0
688076.2431	4928132.17	0
688109.3446	4924754.157	0
688133.7635	4928642.077	0
688135.6075	4929378.775	0
688222.0217	4927086.89	0
688290.2214	4929027.131	0
688363.5413	4930271.074	0
688364.3458	4927979.04	0
688388.6877	4925230.315	0
688402.0631	4927348.747	0
688422.0274	4934690.344	0
688464.7746	4926019.616	0
688470.5746	4928465.101	0
688487.2676	4927681.029	0
688509.1581	4930829.213	0
688589.9936	4926188.444	0
688592.1629	4929345.49	0
688593.5362	4929971.029	0
688614.5439	4928865.112	0
688643.6305	4925626.423	0
688645.3516	4926438.628	0
688657.8638	4930404.465	0
688681.2818	4926832.755	0
688774.5246	4928137.167	0
688778.2652	4927423.369	0
688959.0519	4931155.141	0
689018.9302	4929456.402	0
689020.8193	4928984.281	0
689068.2785	4930862.954	0
689072.6975	4926586.202	0
689100.255	4926031.014	0
689137.4102	4927753.21	0
689175.3016	4928271.136	0
689217.4565	4926986.463	0
689321.0266	4926378.409	0
689321.4342	4928610.035	0
689396.4936	4927487.79	0
689456.5045	4929472.005	0
689461.082	4927975.24	0
689546.1535	4926736.348	0
689601.9872	4927220.153	0
689660.1645	4931266.801	0
689698.748	4927734.667	0
689723.7752	4928364.66	0
689735.5878	4929549.518	0
689908.9077	4927463.143	0
689951.4488	4926959.332	0
689992.2543	4927907.546	0
689998.36	4931647.947	0
690046.2334	4929174.835	0
690171.4537	4928285.996	0
690173.163	4930525.307	0
690223.3892	4927614.168	0
690275.6263	4931245.35	0
690324.9231	4930264.346	0
690329.1978	4927325.009	0
690359.6373	4928926.012	0
690460.2762	4931641.26	0
690461.986	4929281.373	0
690575.4686	4927833.952	0
690678.9481	4927088.643	0
690685.5432	4931368.478	0
690707.5751	4929444.162	0
690950.3286	4929715.024	0
