409154	435528	0
409151	435683	0
409277	435420	0
409260	435538	0
409240	435695	0
409213	435897	0
409199	435982	0
409178	436078	0
409174	436171	0
409147	436256	0
409469	435389	0
409378	435463	0
409378	435563	0
409351	435734	0
409328	435891	0
409275	435982	0
409289	436065	0
409272	436188	0
409208	436263	0
409754	435326	0
409609	435201	0
409565	435307	0
409577	435510	0
409515	435614	0
409478	435707	0
409442	435810	0
409442	435913	0
409408	436075	0
409344	436201	0
409398	436213	0
409638	435143	0
409683	435349	0
409670	435514	0
409620	435615	0
409688	435618	0
409624	435752	0
409570	435942	0
409541	436090	0
409512	436236	0
409216	435826	0
